sepID,eventTime,instruments,submissionTime,versionId,link,linkedEvents,sentNotifications
2024-09-09T08:50:00-SEP-001,2024-09-09T08:50Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2024-09-10T15:02Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33257/-1,[{'activityID': '2024-09-09T05:23:00-CME-001'}],"[{'messageID': '20240909-AL-003', 'messageIssueTime': '2024-09-09T09:02Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33258/1'}, {'messageID': '20240909-AL-005', 'messageIssueTime': '2024-09-09T11:57Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33263/1'}]"
2024-09-09T16:35:00-SEP-001,2024-09-09T16:35Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2024-09-10T15:02Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33282/-1,[{'activityID': '2024-09-09T05:23:00-CME-001'}],"[{'messageID': '20240909-AL-008', 'messageIssueTime': '2024-09-09T18:04Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33283/1'}]"
2024-09-09T20:55:00-SEP-001,2024-09-09T20:55Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 15.8-39.8 MeV'}],2024-09-10T15:06Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33287/-1,[{'activityID': '2024-09-09T16:58:00-FLR-001'}],
2024-09-09T20:55:00-SEP-002,2024-09-09T20:55Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2024-09-10T14:51Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33290/-1,[{'activityID': '2024-09-09T16:58:00-FLR-001'}],"[{'messageID': '20240909-AL-009', 'messageIssueTime': '2024-09-09T21:09Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33291/1'}, {'messageID': '20240909-AL-010', 'messageIssueTime': '2024-09-09T21:20Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33292/1'}]"
2024-09-09T20:58:00-SEP-001,2024-09-09T20:58Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2024-09-10T15:06Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33286/-1,[{'activityID': '2024-09-09T16:58:00-FLR-001'}],
2024-09-17T04:33:00-SEP-001,2024-09-17T04:33Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2024-09-17T11:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33469/-1,"[{'activityID': '2024-09-14T15:13:00-FLR-001'}, {'activityID': '2024-09-14T15:36:00-CME-001'}, {'activityID': '2024-09-16T22:49:00-IPS-001'}]",
2024-09-17T04:40:00-SEP-001,2024-09-17T04:40Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2024-09-18T21:06Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33473/-1,"[{'activityID': '2024-09-14T15:13:00-FLR-001'}, {'activityID': '2024-09-14T15:36:00-CME-001'}, {'activityID': '2024-09-16T22:49:00-IPS-001'}]","[{'messageID': '20240917-AL-004', 'messageIssueTime': '2024-09-17T12:36Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33474/1'}]"
2024-09-17T07:35:00-SEP-001,2024-09-17T07:35Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2024-09-18T20:54Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33467/-1,"[{'activityID': '2024-09-14T15:13:00-FLR-001'}, {'activityID': '2024-09-14T15:36:00-CME-001'}, {'activityID': '2024-09-16T22:49:00-IPS-001'}]","[{'messageID': '20240917-AL-002', 'messageIssueTime': '2024-09-17T07:47Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33468/1'}, {'messageID': '20240917-AL-003', 'messageIssueTime': '2024-09-17T12:23Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33472/1'}]"
2024-09-17T08:14:00-SEP-001,2024-09-17T08:14Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 15.8-39.8 MeV'}],2024-09-17T11:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33470/-1,"[{'activityID': '2024-09-14T15:13:00-FLR-001'}, {'activityID': '2024-09-14T15:36:00-CME-001'}, {'activityID': '2024-09-16T22:49:00-IPS-001'}]",
2024-09-17T08:54:00-SEP-001,2024-09-17T08:54Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 28.2-50.1 MeV'}],2024-09-17T11:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33471/-1,"[{'activityID': '2024-09-14T15:13:00-FLR-001'}, {'activityID': '2024-09-14T15:36:00-CME-001'}, {'activityID': '2024-09-16T22:49:00-IPS-001'}]",
2024-09-17T14:31:00-SEP-001,2024-09-17T14:31Z,[{'displayName': 'SOHO: COSTEP 28.2-50.1 MeV'}],2024-09-18T21:06Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33476/-1,"[{'activityID': '2024-09-14T15:13:00-FLR-001'}, {'activityID': '2024-09-14T15:36:00-CME-001'}, {'activityID': '2024-09-16T22:49:00-IPS-001'}]","[{'messageID': '20240917-AL-006', 'messageIssueTime': '2024-09-17T15:22Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33477/1'}]"
2024-09-17T15:43:00-SEP-001,2024-09-17T15:43Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 28.2-50.1 MeV'}],2024-09-17T18:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33481/-1,"[{'activityID': '2024-09-14T15:13:00-FLR-001'}, {'activityID': '2024-09-14T15:36:00-CME-001'}, {'activityID': '2024-09-16T22:49:00-IPS-001'}]",
2024-10-09T03:50:00-SEP-001,2024-10-09T03:50Z,[{'displayName': 'GOES-P: SEISS >100 MeV'}],2024-10-09T06:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33868/-1,"[{'activityID': '2024-10-09T01:25:00-FLR-001'}, {'activityID': '2024-10-09T02:12:00-CME-001'}]","[{'messageID': '20241009-AL-004', 'messageIssueTime': '2024-10-09T06:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33869/1'}, {'messageID': '20241009-AL-006', 'messageIssueTime': '2024-10-09T11:56Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33876/1'}]"
2024-10-09T04:28:00-SEP-001,2024-10-09T04:28Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2024-10-09T17:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33893/-1,[{'activityID': '2024-10-09T02:12:00-CME-001'}],
2024-10-09T04:34:00-SEP-001,2024-10-09T04:34Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 15.8-39.8 MeV'}],2024-10-09T17:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33891/-1,[{'activityID': '2024-10-09T02:12:00-CME-001'}],
2024-10-09T05:05:00-SEP-001,2024-10-09T05:05Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2024-10-09T05:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33866/-1,"[{'activityID': '2024-10-09T01:25:00-FLR-001'}, {'activityID': '2024-10-09T02:12:00-CME-001'}]","[{'messageID': '20241009-AL-003', 'messageIssueTime': '2024-10-09T05:13Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33867/1'}]"
2024-10-09T05:30:00-SEP-001,2024-10-09T05:30Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 28.2-50.1 MeV'}],2024-10-09T17:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33892/-1,[{'activityID': '2024-10-09T02:12:00-CME-001'}],
2024-10-09T06:01:00-SEP-001,2024-10-09T06:01Z,[{'displayName': 'SOHO: COSTEP 28.2-50.1 MeV'}],2024-10-09T11:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33874/-1,"[{'activityID': '2024-10-09T01:25:00-FLR-001'}, {'activityID': '2024-10-09T02:12:00-CME-001'}]",
2024-10-09T06:01:00-SEP-002,2024-10-09T06:01Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2024-10-09T11:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33875/-1,"[{'activityID': '2024-10-09T01:25:00-FLR-001'}, {'activityID': '2024-10-09T02:12:00-CME-001'}]",
2024-10-09T07:08:00-SEP-001,2024-10-09T07:08Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 28.2-50.1 MeV'}],2024-10-09T17:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33894/-1,[{'activityID': '2024-10-09T02:12:00-CME-001'}],
2024-10-09T08:55:00-SEP-001,2024-10-09T08:55Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2024-10-09T09:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/33870/-1,"[{'activityID': '2024-10-09T01:25:00-FLR-001'}, {'activityID': '2024-10-09T02:12:00-CME-001'}]","[{'messageID': '20241009-AL-005', 'messageIssueTime': '2024-10-09T09:05Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/33871/1'}]"
2024-10-26T16:45:00-SEP-001,2024-10-26T16:45Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 15.8-39.8 MeV'}],2024-10-26T16:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34214/-1,"[{'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T15:34:00-IPS-001'}]","[{'messageID': '20241026-AL-006', 'messageIssueTime': '2024-10-26T16:19Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34215/1'}]"
2024-10-26T18:05:00-SEP-001,2024-10-26T18:05Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2024-10-26T18:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34222/-1,"[{'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T15:34:00-IPS-001'}, {'activityID': '2024-10-28T04:13:00-IPS-001'}]","[{'messageID': '20241026-AL-008', 'messageIssueTime': '2024-10-26T18:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34223/1'}, {'messageID': '20241026-AL-009', 'messageIssueTime': '2024-10-26T18:40Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34224/1'}]"
2024-10-26T18:57:00-SEP-001,2024-10-26T18:57Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2024-10-26T19:35Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34227/-1,"[{'activityID': '2024-10-24T03:30:00-FLR-001'}, {'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T15:34:00-IPS-001'}, {'activityID': '2024-10-28T04:13:00-IPS-001'}]",
2024-10-26T19:02:00-SEP-001,2024-10-26T19:02Z,[{'displayName': 'SOHO: COSTEP 28.2-50.1 MeV'}],2024-10-26T19:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34229/-1,"[{'activityID': '2024-10-24T03:30:00-FLR-001'}, {'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T15:34:00-IPS-001'}, {'activityID': '2024-10-28T04:13:00-IPS-001'}]","[{'messageID': '20241026-AL-010', 'messageIssueTime': '2024-10-26T19:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34232/1'}]"
2024-10-26T19:50:00-SEP-001,2024-10-26T19:50Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 28.2-50.1 MeV'}],2024-10-26T20:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34234/-1,"[{'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T15:34:00-IPS-001'}]",
2024-10-26T20:06:00-SEP-001,2024-10-26T20:06Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2024-10-26T20:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34233/-1,"[{'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T15:34:00-IPS-001'}]",
2024-10-26T21:43:00-SEP-001,2024-10-26T21:43Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 28.2-50.1 MeV'}],2024-10-30T21:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34311/-1,"[{'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T15:34:00-IPS-001'}]",
2024-10-28T08:57:00-SEP-001,2024-10-28T08:57Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2024-10-29T13:52Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/34250/-1,"[{'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T05:57:00-FLR-001'}, {'activityID': '2024-10-26T06:32:00-FLR-001'}, {'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-27T10:24:00-IPS-001'}, {'activityID': '2024-10-28T16:58:00-IPS-001'}]","[{'messageID': '20241028-AL-001', 'messageIssueTime': '2024-10-28T09:04Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34251/1'}, {'messageID': '20241028-AL-002', 'messageIssueTime': '2024-10-28T12:09Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34253/1'}]"
2024-11-21T18:45:00-SEP-001,2024-11-21T18:45Z,[{'displayName': 'GOES-P: SEISS >100 MeV'}],2024-11-21T18:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35199/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],"[{'messageID': '20241121-AL-003', 'messageIssueTime': '2024-11-21T18:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35200/1'}, {'messageID': '20241121-AL-004', 'messageIssueTime': '2024-11-21T19:07Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35202/1'}]"
2024-11-21T19:10:00-SEP-001,2024-11-21T19:10Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2024-11-21T19:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35206/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],"[{'messageID': '20241121-AL-005', 'messageIssueTime': '2024-11-21T19:26Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35207/1'}, {'messageID': '20241121-AL-007', 'messageIssueTime': '2024-11-21T19:38Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35210/1'}]"
2024-11-21T19:19:00-SEP-001,2024-11-21T19:19Z,[{'displayName': 'SOHO: COSTEP 28.2-50.1 MeV'}],2024-11-21T19:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35211/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],"[{'messageID': '20241121-AL-008', 'messageIssueTime': '2024-11-21T20:13Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35212/1'}]"
2024-11-21T19:21:00-SEP-001,2024-11-21T19:21Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2024-11-25T14:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35307/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],
2024-11-21T19:23:00-SEP-001,2024-11-21T19:23Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 28.2-50.1 MeV'}],2024-11-21T18:39Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35197/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],"[{'messageID': '20241121-AL-002', 'messageIssueTime': '2024-11-21T18:47Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35198/1'}]"
2024-11-21T19:23:00-SEP-002,2024-11-21T19:23Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2024-11-21T19:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35203/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],
2024-11-21T19:24:00-SEP-001,2024-11-21T19:24Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 15.8-39.8 MeV'}],2024-11-21T19:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35204/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],
2024-11-21T19:24:00-SEP-002,2024-11-21T19:24Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 28.2-50.1 MeV'}],2024-11-21T19:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35205/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],
2024-11-21T19:25:00-SEP-001,2024-11-21T19:25Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2024-11-21T19:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35208/-1,[{'activityID': '2024-11-21T18:12:00-CME-001'}],"[{'messageID': '20241121-AL-006', 'messageIssueTime': '2024-11-21T19:35Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35209/1'}]"
2024-12-08T10:20:00-SEP-001,2024-12-08T10:20Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 28.2-50.1 MeV'}],2024-12-08T21:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35520/-1,[{'activityID': '2024-12-08T08:50:00-FLR-001'}],
2024-12-08T10:20:00-SEP-002,2024-12-08T10:20Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2024-12-08T21:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35521/-1,[{'activityID': '2024-12-08T08:50:00-FLR-001'}],
2024-12-18T12:01:00-SEP-001,2024-12-18T12:01Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2024-12-18T12:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35736/-1,"[{'activityID': '2024-12-17T16:00:00-CME-001'}, {'activityID': '2024-12-18T06:15:00-IPS-001'}]","[{'messageID': '20241218-AL-001', 'messageIssueTime': '2024-12-18T12:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35737/1'}, {'messageID': '20241218-AL-002', 'messageIssueTime': '2024-12-18T13:39Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35739/1'}]"
2024-12-21T16:12:00-SEP-001,2024-12-21T16:12Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2024-12-23T16:37Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/35838/-1,"[{'activityID': '2024-12-19T17:53:00-CME-001'}, {'activityID': '2024-12-20T07:20:00-FLR-001'}, {'activityID': '2024-12-20T11:15:00-FLR-001'}, {'activityID': '2024-12-21T00:33:00-FLR-001'}, {'activityID': '2024-12-21T11:48:00-CME-001'}]","[{'messageID': '20241222-AL-001', 'messageIssueTime': '2024-12-22T13:49Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35839/1'}]"
2025-01-04T21:46:00-SEP-001,2025-01-04T21:46Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2025-01-04T22:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/36261/-1,"[{'activityID': '2025-01-04T14:24:00-FLR-001'}, {'activityID': '2025-01-04T15:12:00-CME-001'}, {'activityID': '2025-01-04T18:46:00-FLR-001'}, {'activityID': '2025-01-04T18:48:00-CME-001'}]","[{'messageID': '20250104-AL-011', 'messageIssueTime': '2025-01-04T22:13Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36262/1'}]"
2025-01-04T22:15:00-SEP-001,2025-01-04T22:15Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2025-01-04T22:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/36263/-1,"[{'activityID': '2025-01-04T14:24:00-FLR-001'}, {'activityID': '2025-01-04T15:12:00-CME-001'}, {'activityID': '2025-01-04T18:46:00-FLR-001'}, {'activityID': '2025-01-04T18:48:00-CME-001'}]","[{'messageID': '20250104-AL-012', 'messageIssueTime': '2025-01-04T22:27Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36264/1'}, {'messageID': '20250104-AL-013', 'messageIssueTime': '2025-01-04T22:38Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36266/1'}]"
2025-01-04T22:23:00-SEP-001,2025-01-04T22:23Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2025-01-04T22:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/36267/-1,"[{'activityID': '2025-01-04T14:24:00-FLR-001'}, {'activityID': '2025-01-04T15:12:00-CME-001'}, {'activityID': '2025-01-04T18:46:00-FLR-001'}, {'activityID': '2025-01-04T18:48:00-CME-001'}]","[{'messageID': '20250104-AL-014', 'messageIssueTime': '2025-01-04T22:43Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36268/1'}, {'messageID': '20250104-AL-015', 'messageIssueTime': '2025-01-04T22:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36269/1'}]"
2025-01-05T01:03:00-SEP-001,2025-01-05T01:03Z,[{'displayName': 'SOHO: COSTEP 28.2-50.1 MeV'}],2025-01-05T01:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/36274/-1,"[{'activityID': '2025-01-04T14:24:00-FLR-001'}, {'activityID': '2025-01-04T15:12:00-CME-001'}, {'activityID': '2025-01-04T18:46:00-FLR-001'}, {'activityID': '2025-01-04T18:48:00-CME-001'}]","[{'messageID': '20250105-AL-001', 'messageIssueTime': '2025-01-05T02:03Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36275/1'}]"
2025-01-05T02:35:00-SEP-001,2025-01-05T02:35Z,[{'displayName': 'MODEL: REleASE:ACE/EPAM 15.8-39.8 MeV'}],2025-01-05T15:34Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/36278/-1,"[{'activityID': '2025-01-04T14:24:00-FLR-001'}, {'activityID': '2025-01-04T15:12:00-CME-001'}, {'activityID': '2025-01-04T18:46:00-FLR-001'}, {'activityID': '2025-01-04T18:48:00-CME-001'}]",
2025-01-07T00:42:00-SEP-001,2025-01-07T00:42Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2025-01-07T00:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/36313/-1,[{'activityID': '2025-01-07T00:46:00-IPS-001'}],"[{'messageID': '20250107-AL-001', 'messageIssueTime': '2025-01-07T00:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36314/1'}, {'messageID': '20250107-AL-002', 'messageIssueTime': '2025-01-07T01:52Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/36317/1'}]"
2025-02-25T00:11:00-SEP-001,2025-02-25T00:11Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2025-02-25T12:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/37542/-1,"[{'activityID': '2025-02-24T21:24:00-CME-001'}, {'activityID': '2025-02-24T21:50:00-FLR-001'}]",
2025-02-25T00:17:00-SEP-001,2025-02-25T00:17Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2025-02-25T00:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/37524/-1,"[{'activityID': '2025-02-24T21:24:00-CME-001'}, {'activityID': '2025-02-24T21:50:00-FLR-001'}]",
2025-02-25T00:20:00-SEP-001,2025-02-25T00:20Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2025-02-25T00:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/37527/-1,"[{'activityID': '2025-02-24T21:24:00-CME-001'}, {'activityID': '2025-02-24T21:50:00-FLR-001'}]","[{'messageID': '20250225-AL-002', 'messageIssueTime': '2025-02-25T00:26Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/37528/1'}, {'messageID': '20250225-AL-003', 'messageIssueTime': '2025-02-25T00:41Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/37529/1'}]"
2025-02-25T00:42:00-SEP-001,2025-02-25T00:42Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 28.2-50.1 MeV'}],2025-02-25T12:43Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/37525/-1,"[{'activityID': '2025-02-24T21:24:00-CME-001'}, {'activityID': '2025-02-24T21:50:00-FLR-001'}]","[{'messageID': '20250225-AL-001', 'messageIssueTime': '2025-02-25T00:26Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/37526/1'}]"
